"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-07","Liechtenstein",1,0,0,0,"Imported cases only",1
"2020-03-07","Lithuania",1,0,0,0,"Imported cases only",8
"2020-03-07","Monaco",1,0,0,0,"Under investigation",6
"2020-03-07","Serbia",1,0,0,0,"Under investigation",1
"2020-03-07","Slovakia",1,10,0,0,"Local transmission",0
"2020-03-07","Ukraine",1,0,0,0,"Imported cases only",3
"2020-03-07","Gibraltar",1,0,0,0,"Under investigation",3
"2020-03-07","Thailand",48,10,1,0,"Local transmission",0
"2020-03-07","India",31,10,0,0,"Local transmission",0
"2020-03-07","Indonesia",2,0,0,0,"Local transmission",5
"2020-03-07","Bhutan",1,0,0,0,"Imported cases only",1
"2020-03-07","Nepal",1,0,0,0,"Imported cases only",43
"2020-03-07","Sri Lanka",1,0,0,0,"Imported cases only",40
"2020-03-07","Iran (Islamic Republic of)",4747,12340,124,17,"Local transmission",0
"2020-03-07","Kuwait",58,0,0,0,"Imported cases only",2
"2020-03-07","Bahrain",49,0,0,0,"Imported cases only",4
"2020-03-07","United Arab Emirates",45,180,0,0,"Local transmission",0
"2020-03-07","Iraq",44,80,4,2,"Imported cases only",0
"2020-03-07","Lebanon",22,60,0,0,"Local transmission",0
"2020-03-07","Oman",16,0,0,0,"Imported cases only",1
"2020-03-07","Qatar",11,30,0,0,"Imported cases only",0
"2020-03-07","Saudi Arabia",8,0,0,0,"Imported cases only",1
"2020-03-07","Pakistan",5,0,0,0,"Imported cases only",4
"2020-03-07","Egypt",3,0,0,0,"Imported cases only",1
"2020-03-07","Morocco",2,0,0,0,"Imported cases only",2
"2020-03-07","Afghanistan",1,0,0,0,"Imported cases only",12
"2020-03-07","Jordan",1,0,0,0,"Imported cases only",4
"2020-03-07","Tunisia",1,0,0,0,"Imported cases only",4
"2020-03-07","Occupied Palestinian Territory",16,90,0,0,"Local transmission",0
"2020-03-07","United States of America",213,650,11,1,"Local transmission",0
"2020-03-07","Canada",51,60,0,0,"Local transmission",0
"2020-03-07","Ecuador",14,10,0,0,"Local transmission",0
"2020-03-07","Brazil",13,60,0,0,"Local transmission",0
"2020-03-07","Chile",5,40,0,0,"Imported cases only",0
"2020-03-07","Mexico",5,0,0,0,"Imported cases only",5
"2020-03-07","Argentina",2,10,0,0,"Imported cases only",0
"2020-03-07","Colombia",1,10,0,0,"Imported cases only",0
"2020-03-07","Dominican Republic",1,0,0,0,"Imported cases only",5
"2020-03-07","Peru",1,10,0,0,"Imported cases only",0
"2020-03-07","Saint Martin",2,0,0,0,"Under investigation",4
"2020-03-07","Saint Barthelemy",1,0,0,0,"Under investigation",4
"2020-03-07","Algeria",17,50,0,0,"Local transmission",0
"2020-03-07","Senegal",4,0,0,0,"Imported cases only",2
"2020-03-07","Cameroon",2,10,0,0,"Local transmission",0
"2020-03-07","Nigeria",1,0,0,0,"Imported cases only",8
"2020-03-07","South Africa",1,0,0,0,"Imported cases only",1
"2020-03-07","Togo",1,10,0,0,"Imported cases only",0
"2020-03-07","Diamond Princess",696,0,6,0,"Clusters of cases",1
